id_colonia,colonia,alcaldia,en_poniente,label,latitud_centro,longitud_centro,poblacion
11174.0,1133,Alvaro Obregon,True,1133 — Alvaro Obregon,19.384830000104586,-99.2297853332288,124.0
11217.0,19 De Mayo,Alvaro Obregon,True,19 De Mayo — Alvaro Obregon,19.361824999973948,-99.25403069401672,1209.0
11208.0,2Da Ampl Presidentes,Alvaro Obregon,True,2Da Ampl Presidentes — Alvaro Obregon,19.374194999799585,-99.22823210220182,5361.0
11204.0,2Da Ampliacion Jalalpa El Grande,Alvaro Obregon,True,2Da Ampliacion Jalalpa El Grande — Alvaro Obregon,19.36725999969937,-99.24629050118975,4188.0
11132.0,8 De Agosto,Alvaro Obregon,True,8 De Agosto — Alvaro Obregon,19.392664999890002,-99.19103116191857,5057.0
11129.0,Abraham Gonzalez,Alvaro Obregon,True,Abraham Gonzalez — Alvaro Obregon,19.386454999948455,-99.20545095348928,314.0
11109.0,Acueducto,Alvaro Obregon,True,Acueducto — Alvaro Obregon,19.397935000100347,-99.20321975318195,3606.0
11263.0,Acuilotla,Alvaro Obregon,True,Acuilotla — Alvaro Obregon,19.35932000001816,-99.24389299996834,1096.0
11073.0,Agricola,Alvaro Obregon,True,Agricola — Alvaro Obregon,19.349514999767592,-99.18076593074487,425.0
11071.0,Aguilas Seccion Hornos,Alvaro Obregon,True,Aguilas Seccion Hornos — Alvaro Obregon,19.36219000016854,-99.20516277803964,604.0
11328.0,Alcantarilla,Alvaro Obregon,True,Alcantarilla — Alvaro Obregon,19.335735000120337,-99.25182611896369,3130.0
11237.0,Alfalfar,Alvaro Obregon,True,Alfalfar — Alvaro Obregon,19.376084999723133,-99.2003819445066,1915.0
11236.0,Alfonso Xiii,Alvaro Obregon,True,Alfonso Xiii — Alvaro Obregon,19.376469999940696,-99.19530666659651,7913.0
11075.0,Altavista,Alvaro Obregon,True,Altavista — Alvaro Obregon,19.348004999831034,-99.1997340781704,575.0
11188.0,Alvaro Obregon Desarrollo Urbano,Alvaro Obregon,True,Alvaro Obregon Desarrollo Urbano — Alvaro Obregon,19.380890000073606,-99.2226062337586,2455.0
11122.0,Ampl Bosques 2Da Secc,Alvaro Obregon,True,Ampl Bosques 2Da Secc — Alvaro Obregon,19.394184999838046,-99.19453084597635,1409.0
11258.0,Ampl Corpus Christi,Alvaro Obregon,True,Ampl Corpus Christi — Alvaro Obregon,19.364050000057603,-99.24406804334555,1832.0
11271.0,Ampl Dos Rios,Alvaro Obregon,True,Ampl Dos Rios — Alvaro Obregon,19.357914999977453,-99.24348770850514,530.0
11165.0,Ampl El Arbol,Alvaro Obregon,True,Ampl El Arbol — Alvaro Obregon,19.381695000324186,-99.2360401234917,1741.0
11253.0,Ampl Estado De Hidalgo,Alvaro Obregon,True,Ampl Estado De Hidalgo — Alvaro Obregon,19.362435000225247,-99.24076028573882,1016.0
11234.0,Ampl Hogar Y Redencion,Alvaro Obregon,True,Ampl Hogar Y Redencion — Alvaro Obregon,19.370305000275692,-99.20464599795662,324.0
11205.0,Ampl Jalalpa,Alvaro Obregon,True,Ampl Jalalpa — Alvaro Obregon,19.37642500011384,-99.23298060264221,2688.0
11167.0,Ampl La Cebada,Alvaro Obregon,True,Ampl La Cebada — Alvaro Obregon,19.379479999802328,-99.2334434071638,1269.0
11175.0,Ampl La Mexicana,Alvaro Obregon,True,Ampl La Mexicana — Alvaro Obregon,19.384500000175052,-99.22799372466278,4666.0
11339.0,Ampl Las Aguilas,Alvaro Obregon,True,Ampl Las Aguilas — Alvaro Obregon,19.34955000003265,-99.22090499991566,5904.0
11337.0,Ampl Las Aguilas 3Er Parque,Alvaro Obregon,True,Ampl Las Aguilas 3Er Parque — Alvaro Obregon,19.352605000170797,-99.21983607119417,4932.0
11186.0,Ampl Las Golondrinas,Alvaro Obregon,True,Ampl Las Golondrinas — Alvaro Obregon,19.378669999770835,-99.21246750045665,3052.0
11325.0,Ampl Los Alpes,Alvaro Obregon,True,Ampl Los Alpes — Alvaro Obregon,19.356730000189515,-99.21009505477332,2832.0
11206.0,Ampl Piloto Adolfo Lopez Mateos,Alvaro Obregon,True,Ampl Piloto Adolfo Lopez Mateos — Alvaro Obregon,19.369890000023645,-99.22951317329955,4764.0
11209.0,Ampl Presidentes,Alvaro Obregon,True,Ampl Presidentes — Alvaro Obregon,19.37607500016128,-99.2253966668221,3545.0
11330.0,Ampl Puente Colorado,Alvaro Obregon,True,Ampl Puente Colorado — Alvaro Obregon,19.346765000204783,-99.2291138293806,4629.0
11274.0,Ampl Tepeaca,Alvaro Obregon,True,Ampl Tepeaca — Alvaro Obregon,19.36090500026569,-99.234485845852,1471.0
11366.0,Ampl Tlacoyaque,Alvaro Obregon,True,Ampl Tlacoyaque — Alvaro Obregon,19.323224999684157,-99.2692813735994,3691.0
11360.0,Ampl Torres De Potrero,Alvaro Obregon,True,Ampl Torres De Potrero — Alvaro Obregon,19.32930999970688,-99.23946890672892,1911.0
11110.0,Ampliacion Hidalgo,Alvaro Obregon,True,Ampliacion Hidalgo — Alvaro Obregon,19.396990000138544,-99.2086070900134,353.0
11313.0,Ampliacion Tlacuitlapa,Alvaro Obregon,True,Ampliacion Tlacuitlapa — Alvaro Obregon,19.353729999889737,-99.24154612884418,464.0
11303.0,Ampliacion Tlacuitlapa Ii,Alvaro Obregon,True,Ampliacion Tlacuitlapa Ii — Alvaro Obregon,19.353880000062134,-99.23839629468421,412.0
11294.0,Arcos Del Centenario,Alvaro Obregon,True,Arcos Del Centenario — Alvaro Obregon,19.360159999634448,-99.22689233878765,428.0
11245.0,Arturo Gamiz,Alvaro Obregon,True,Arturo Gamiz — Alvaro Obregon,19.352649999997652,-99.25425324084665,1169.0
11134.0,Arturo Martinez,Alvaro Obregon,True,Arturo Martinez — Alvaro Obregon,19.38697999987727,-99.21601049987937,1439.0
11196.0,Arvide,Alvaro Obregon,True,Arvide — Alvaro Obregon,19.383274999891484,-99.20267088909384,1078.0
11272.0,Atlamaxac,Alvaro Obregon,True,Atlamaxac — Alvaro Obregon,19.35635499998341,-99.24727602564218,559.0
11343.0,Atlamaya,Alvaro Obregon,True,Atlamaya — Alvaro Obregon,19.350325000248716,-99.20287666671052,1695.0
11277.0,Ave Real,Alvaro Obregon,True,Ave Real — Alvaro Obregon,19.361479999802327,-99.23704379283447,1236.0
11068.0,Axotla,Alvaro Obregon,True,Axotla — Alvaro Obregon,19.357635000105347,-99.17533606128762,2657.0
11267.0,Balcones De Ceguayo,Alvaro Obregon,True,Balcones De Ceguayo — Alvaro Obregon,19.358035000115308,-99.24108120718283,1367.0
11225.0,Barrio Norte,Alvaro Obregon,True,Barrio Norte — Alvaro Obregon,19.378670000220495,-99.207196285729,15772.0
11235.0,Batallon De San Patricio,Alvaro Obregon,True,Batallon De San Patricio — Alvaro Obregon,19.371365000144806,-99.20629321657151,961.0
11079.0,Batan Barrio Viejo,Alvaro Obregon,True,Batan Barrio Viejo — Alvaro Obregon,19.34321999995319,-99.19695703853418,493.0
11214.0,Bejero,Alvaro Obregon,True,Bejero — Alvaro Obregon,19.38112999989974,-99.24527416648039,1600.0
11102.0,Belen De Las Flores,Alvaro Obregon,True,Belen De Las Flores — Alvaro Obregon,19.394964999835054,-99.21830375005808,477.0
11103.0,Belen De Las Flores Reacomodo,Alvaro Obregon,True,Belen De Las Flores Reacomodo — Alvaro Obregon,19.39700499993097,-99.21478114311276,713.0
11092.0,Belen De Las Flores Seccion Cuchilla,Alvaro Obregon,True,Belen De Las Flores Seccion Cuchilla — Alvaro Obregon,19.398715000097326,-99.21303260977871,969.0
11093.0,Belen De Las Flores Seccion Lomita,Alvaro Obregon,True,Belen De Las Flores Seccion Lomita — Alvaro Obregon,19.39620000013005,-99.217978420903,236.0
11094.0,Belen De Las Flores Seccion Oriente,Alvaro Obregon,True,Belen De Las Flores Seccion Oriente — Alvaro Obregon,19.395440000156043,-99.21621208951092,77.0
11095.0,Belen De Las Flores Seccion Pabellones,Alvaro Obregon,True,Belen De Las Flores Seccion Pabellones — Alvaro Obregon,19.39423000011459,-99.21843966599883,161.0
11096.0,Belen De Las Flores Seccion Rancheria,Alvaro Obregon,True,Belen De Las Flores Seccion Rancheria — Alvaro Obregon,19.3937149997476,-99.21897750006144,59.0
11097.0,Belen De Las Flores Seccion Relleno,Alvaro Obregon,True,Belen De Las Flores Seccion Relleno — Alvaro Obregon,19.395099999765335,-99.21364901936047,34.0
11098.0,Belen De Las Flores Seccion Turbina,Alvaro Obregon,True,Belen De Las Flores Seccion Turbina — Alvaro Obregon,19.392977999934914,-99.21712097381769,19.0
11118.0,Bellavista,Alvaro Obregon,True,Bellavista — Alvaro Obregon,19.397429999744872,-99.19355323603182,9409.0
11151.0,Bonanza,Alvaro Obregon,True,Bonanza — Alvaro Obregon,19.386430000144543,-99.2149663185818,1468.0
11152.0,Boscoso,Alvaro Obregon,True,Boscoso — Alvaro Obregon,19.387939500058025,-99.22237152041131,83.0
11127.0,Bosques 1Ra Secc,Alvaro Obregon,True,Bosques 1Ra Secc — Alvaro Obregon,19.39337000002567,-99.19866624990674,2132.0
11284.0,Bosques De Tarango,Alvaro Obregon,True,Bosques De Tarango — Alvaro Obregon,19.346689999893755,-99.2581589247759,186.0
11176.0,Calzada De Jalalpa,Alvaro Obregon,True,Calzada De Jalalpa — Alvaro Obregon,19.382015000242205,-99.22433179091081,3987.0
11349.0,Camino Real De Tetelpan,Alvaro Obregon,True,Camino Real De Tetelpan — Alvaro Obregon,19.34486000003912,-99.21938332597054,2729.0
11070.0,Campestre,Alvaro Obregon,True,Campestre — Alvaro Obregon,19.35555499996343,-99.19327020963706,1612.0
11158.0,Campo De Tiro Los Gamitos,Alvaro Obregon,True,Campo De Tiro Los Gamitos — Alvaro Obregon,19.379994999719628,-99.23785360784862,118.0
11278.0,Canutillo,Alvaro Obregon,True,Canutillo — Alvaro Obregon,19.36167500025121,-99.23003292772773,1577.0
11280.0,Canutillo 3Ra Secc,Alvaro Obregon,True,Canutillo 3Ra Secc — Alvaro Obregon,19.363634999805555,-99.22407508572869,163.0
11212.0,Carlos A Madrazo,Alvaro Obregon,True,Carlos A Madrazo — Alvaro Obregon,19.37971000006661,-99.24869459827815,1324.0
11133.0,Carola,Alvaro Obregon,True,Carola — Alvaro Obregon,19.384830000104586,-99.19475000008728,5742.0
11210.0,Casa Del Agronomo,Alvaro Obregon,True,Casa Del Agronomo — Alvaro Obregon,19.382190000218486,-99.24676887742496,103.0
11268.0,Ceguaya,Alvaro Obregon,True,Ceguaya — Alvaro Obregon,19.359810000131574,-99.24229478511161,878.0
11119.0,Central Camionera Poniente,Alvaro Obregon,True,Central Camionera Poniente — Alvaro Obregon,19.395974999646683,-99.1996201123302,
11143.0,Centro Comercial Lomas De Santa Fe,Alvaro Obregon,True,Centro Comercial Lomas De Santa Fe — Alvaro Obregon,19.37008999980381,-99.25443521396224,3559.0
11320.0,Cerrada Del Potrero,Alvaro Obregon,True,Cerrada Del Potrero — Alvaro Obregon,19.34027499994147,-99.23021290893809,600.0
11077.0,Chimalistac,Alvaro Obregon,True,Chimalistac — Alvaro Obregon,19.343959999904257,-99.18626978248955,973.0
11293.0,Colinas De Tarango,Alvaro Obregon,True,Colinas De Tarango — Alvaro Obregon,19.363650000047613,-99.22097393491077,626.0
11230.0,Colinas Del Sur,Alvaro Obregon,True,Colinas Del Sur — Alvaro Obregon,19.36636000001414,-99.22778701780146,7990.0
11145.0,CompaãIa De Luz,Alvaro Obregon,True,CompaãIa De Luz — Alvaro Obregon,19.388410000171547,-99.22113419709473,155.0
11243.0,Cooperativa Gaona Armenta,Alvaro Obregon,True,Cooperativa Gaona Armenta — Alvaro Obregon,19.355659999859284,-99.25042840921978,338.0
11264.0,Cooperativa Union Olivos,Alvaro Obregon,True,Cooperativa Union Olivos — Alvaro Obregon,19.364379999987193,-99.2505056311266,641.0
11259.0,Corpus Christi,Alvaro Obregon,True,Corpus Christi — Alvaro Obregon,19.360579999667408,-99.2478544445377,5189.0
11262.0,Corpus Christi 2Do Reacomodo,Alvaro Obregon,True,Corpus Christi 2Do Reacomodo — Alvaro Obregon,19.364950000192493,-99.24643694131443,2048.0
11104.0,Cove,Alvaro Obregon,True,Cove — Alvaro Obregon,19.40056000019399,-99.19818590452282,5688.0
11123.0,Cristo Rey,Alvaro Obregon,True,Cristo Rey — Alvaro Obregon,19.388824999973934,-99.20144822602441,1086.0
11197.0,Cuernito Becerra Reacomodo,Alvaro Obregon,True,Cuernito Becerra Reacomodo — Alvaro Obregon,19.382615000032388,-99.20619130506742,2763.0
11146.0,Cuevitas,Alvaro Obregon,True,Cuevitas — Alvaro Obregon,19.38686499996993,-99.22525775983829,931.0
11285.0,Del Cedromilpa,Alvaro Obregon,True,Del Cedromilpa — Alvaro Obregon,19.353554999913484,-99.2571929175397,391.0
11189.0,Desarrollo Urbano El Piru,Alvaro Obregon,True,Desarrollo Urbano El Piru — Alvaro Obregon,19.381979999977176,-99.2196555042932,2527.0
11270.0,Dos Rios,Alvaro Obregon,True,Dos Rios — Alvaro Obregon,19.357225000083872,-99.24560769198473,916.0
11282.0,Ejido San Mateo,Alvaro Obregon,True,Ejido San Mateo — Alvaro Obregon,19.342134999830535,-99.26369790507168,182.0
11166.0,El Arbol,Alvaro Obregon,True,El Arbol — Alvaro Obregon,19.379955000123317,-99.23566075341635,345.0
11363.0,El Caballito,Alvaro Obregon,True,El Caballito — Alvaro Obregon,19.307339500068053,-99.27200278741547,
11099.0,El Capulin,Alvaro Obregon,True,El Capulin — Alvaro Obregon,19.396990000138544,-99.21055812492887,919.0
11147.0,El Cuernito,Alvaro Obregon,True,El Cuernito — Alvaro Obregon,19.38811000027647,-99.21811784456816,858.0
11191.0,El Cuernito 35,Alvaro Obregon,True,El Cuernito 35 — Alvaro Obregon,19.38247000009062,-99.20848965667585,2414.0
11260.0,El Cuervo,Alvaro Obregon,True,El Cuervo — Alvaro Obregon,19.36209499983454,-99.25019363338492,680.0
11322.0,El Encino,Alvaro Obregon,True,El Encino — Alvaro Obregon,19.34275500009332,-99.22735531257224,523.0
11323.0,El Mirador,Alvaro Obregon,True,El Mirador — Alvaro Obregon,19.344415000202275,-99.22434758721059,935.0
11114.0,El Paraiso,Alvaro Obregon,True,El Paraiso — Alvaro Obregon,19.390435000025406,-99.21233300449803,4530.0
11254.0,El Piru,Alvaro Obregon,True,El Piru — Alvaro Obregon,19.361198499861047,-99.24388915059879,1714.0
11159.0,El Piru (Santa Fe),Alvaro Obregon,True,El Piru (Santa Fe) — Alvaro Obregon,19.379755000343152,-99.24090655417528,1001.0
11153.0,El Piru 2A Ampliacion,Alvaro Obregon,True,El Piru 2A Ampliacion — Alvaro Obregon,19.379420000183046,-99.24237373778311,2427.0
11192.0,El Pocito,Alvaro Obregon,True,El Pocito — Alvaro Obregon,19.381954999723604,-99.2097839732755,1207.0
11255.0,El Politaco,Alvaro Obregon,True,El Politaco — Alvaro Obregon,19.363135000130313,-99.24495334454039,468.0
11289.0,El Rincon,Alvaro Obregon,True,El Rincon — Alvaro Obregon,19.354660000059113,-99.24559608696322,310.0
11198.0,El Rodeo,Alvaro Obregon,True,El Rodeo — Alvaro Obregon,19.38032500009885,-99.20857943196322,410.0
11314.0,El Ruedo,Alvaro Obregon,True,El Ruedo — Alvaro Obregon,19.35173000028942,-99.23952186033343,223.0
11187.0,El Tejocote,Alvaro Obregon,True,El Tejocote — Alvaro Obregon,19.38276999998567,-99.21784161906595,640.0
11081.0,Ermita Tizapan,Alvaro Obregon,True,Ermita Tizapan — Alvaro Obregon,19.33756000019403,-99.20185866297706,1744.0
11252.0,Estado De Hidalgo,Alvaro Obregon,True,Estado De Hidalgo — Alvaro Obregon,19.365149999972687,-99.24288939132498,1572.0
11168.0,Estrella,Alvaro Obregon,True,Estrella — Alvaro Obregon,19.384939999781352,-99.22879858974096,394.0
11344.0,Flor De Maria,Alvaro Obregon,True,Flor De Maria — Alvaro Obregon,19.349795000089358,-99.20607133927876,877.0
11069.0,Florida,Alvaro Obregon,True,Florida — Alvaro Obregon,19.35765999990923,-99.18118599033221,5313.0
11213.0,Fracc Paseo De Las Lomas,Alvaro Obregon,True,Fracc Paseo De Las Lomas — Alvaro Obregon,19.371419999983175,-99.26793980389616,535.0
11295.0,Fraccionamiento Ex Hda Tarango,Alvaro Obregon,True,Fraccionamiento Ex Hda Tarango — Alvaro Obregon,19.36123500019528,-99.22106621293739,730.0
11193.0,Francisco Villa,Alvaro Obregon,True,Francisco Villa — Alvaro Obregon,19.384309999956713,-99.20760619035096,3557.0
11222.0,Galeana,Alvaro Obregon,True,Galeana — Alvaro Obregon,19.370865000019904,-99.22428565206738,1312.0
11244.0,Gaona Armenta,Alvaro Obregon,True,Gaona Armenta — Alvaro Obregon,19.354910000346393,-99.25712178543496,655.0
11250.0,Garcimarrero,Alvaro Obregon,True,Garcimarrero — Alvaro Obregon,19.36505999986926,-99.23584202559256,3301.0
11251.0,Garcimarrero Norte,Alvaro Obregon,True,Garcimarrero Norte — Alvaro Obregon,19.36954000007111,-99.2371067356251,3195.0
11154.0,Gral Antonio Rosales,Alvaro Obregon,True,Gral Antonio Rosales — Alvaro Obregon,19.378224999933963,-99.24666284065435,578.0
11074.0,Guadalupe Chimalistac,Alvaro Obregon,True,Guadalupe Chimalistac — Alvaro Obregon,19.349524999779078,-99.18416813887438,700.0
11067.0,Guadalupe Inn,Alvaro Obregon,True,Guadalupe Inn — Alvaro Obregon,19.356710000166544,-99.18725919755099,3444.0
11305.0,Heron Proal,Alvaro Obregon,True,Heron Proal — Alvaro Obregon,19.358170000045618,-99.22994935195064,1969.0
11105.0,Hidalgo,Alvaro Obregon,True,Hidalgo — Alvaro Obregon,19.39905000025746,-99.20730666659318,1932.0
11231.0,Hogar Y Redencion,Alvaro Obregon,True,Hogar Y Redencion — Alvaro Obregon,19.369550000082597,-99.21542892791838,3884.0
11281.0,Hueytlale,Alvaro Obregon,True,Hueytlale — Alvaro Obregon,19.362199999730365,-99.225552620566,526.0
11144.0,Industrias Militares De Sedena,Alvaro Obregon,True,Industrias Militares De Sedena — Alvaro Obregon,19.391140000161045,-99.22783790823827,2684.0
11128.0,Isidro Fabela,Alvaro Obregon,True,Isidro Fabela — Alvaro Obregon,19.386185000087835,-99.20913206224003,2474.0
11354.0,Ixtlahuaca,Alvaro Obregon,True,Ixtlahuaca — Alvaro Obregon,19.337725000158798,-99.27091338150606,2827.0
11200.0,Jalalpa,Alvaro Obregon,True,Jalalpa — Alvaro Obregon,19.37915500010334,-99.22822327907656,4874.0
11201.0,Jalalpatepito,Alvaro Obregon,True,Jalalpatepito — Alvaro Obregon,19.37565999990923,-99.23615353009109,3378.0
11202.0,Jalapa Tepito 2A Ampliacion,Alvaro Obregon,True,Jalapa Tepito 2A Ampliacion — Alvaro Obregon,19.374664999889973,-99.23322487334039,2988.0
11371.0,Jardines Del Pedregal,Alvaro Obregon,True,Jardines Del Pedregal — Alvaro Obregon,19.320604999821057,-99.20843457210007,13746.0
11117.0,Jose Maria Pino Suarez,Alvaro Obregon,True,Jose Maria Pino Suarez — Alvaro Obregon,19.395880000212003,-99.19803741936654,1522.0
11345.0,La Angostura,Alvaro Obregon,True,La Angostura — Alvaro Obregon,19.331001500369098,-99.2326047703206,1373.0
11248.0,La AraãA,Alvaro Obregon,True,La AraãA — Alvaro Obregon,19.3625200000981,-99.23988902183888,
11240.0,La Cascada,Alvaro Obregon,True,La Cascada — Alvaro Obregon,19.370810000181535,-99.19830304195528,782.0
11178.0,La CaãAda,Alvaro Obregon,True,La CaãAda — Alvaro Obregon,19.38148999986376,-99.22838662723869,949.0
11179.0,La CaãAda 1Ra Secc,Alvaro Obregon,True,La CaãAda 1Ra Secc — Alvaro Obregon,19.381519999898217,-99.22712705871109,597.0
11177.0,La CaãAda 2Da Secc,Alvaro Obregon,True,La CaãAda 2Da Secc — Alvaro Obregon,19.382514999917476,-99.22601155815153,1223.0
11091.0,La Conchita,Alvaro Obregon,True,La Conchita — Alvaro Obregon,19.391429999594976,-99.20881802289877,2606.0
11341.0,La Herradura,Alvaro Obregon,True,La Herradura — Alvaro Obregon,19.345364999944962,-99.21077837484071,271.0
11155.0,La Huerta,Alvaro Obregon,True,La Huerta — Alvaro Obregon,19.37936499989499,-99.23984215005214,1271.0
11194.0,La Joya,Alvaro Obregon,True,La Joya — Alvaro Obregon,19.3842999999452,-99.21287828564773,2484.0
11321.0,La Joyita,Alvaro Obregon,True,La Joyita — Alvaro Obregon,19.343824999973947,-99.2312803243828,431.0
11169.0,La Loma,Alvaro Obregon,True,La Loma — Alvaro Obregon,19.368443000294405,-99.24856017653983,2644.0
11296.0,La Martinica,Alvaro Obregon,True,La Martinica — Alvaro Obregon,19.358725000008917,-99.22586762672086,1106.0
11338.0,La Martinica Ii,Alvaro Obregon,True,La Martinica Ii — Alvaro Obregon,19.35972499980906,-99.21996824994838,1966.0
11170.0,La Mexicana,Alvaro Obregon,True,La Mexicana — Alvaro Obregon,19.381265000279683,-99.23193265437277,4188.0
11171.0,La Mexicana 2A Ampliacion,Alvaro Obregon,True,La Mexicana 2A Ampliacion — Alvaro Obregon,19.379199999930222,-99.23208893677878,316.0
11307.0,La Milagrosa,Alvaro Obregon,True,La Milagrosa — Alvaro Obregon,19.351359999864258,-99.2378556248357,749.0
11085.0,La Otra Banda,Alvaro Obregon,True,La Otra Banda — Alvaro Obregon,19.3350099999617,-99.20035396073159,1317.0
11172.0,La Palmita,Alvaro Obregon,True,La Palmita — Alvaro Obregon,19.38413000019952,-99.22604945959449,1037.0
11276.0,La Pera Infonavit,Alvaro Obregon,True,La Pera Infonavit — Alvaro Obregon,19.359479999752352,-99.22822157605708,1052.0
11333.0,La PeãIta,Alvaro Obregon,True,La PeãIta — Alvaro Obregon,19.343344999872016,-99.22905321444892,1838.0
11180.0,La Presa,Alvaro Obregon,True,La Presa — Alvaro Obregon,19.382035000265205,-99.21207505699775,953.0
11181.0,La Presa Secc Hornos,Alvaro Obregon,True,La Presa Secc Hornos — Alvaro Obregon,19.38174000015104,-99.21507716670939,1736.0
11161.0,Ladera Grande Cebadilla,Alvaro Obregon,True,Ladera Grande Cebadilla — Alvaro Obregon,19.38112500011883,-99.2372184018451,719.0
11326.0,Las Aguilas,Alvaro Obregon,True,Las Aguilas — Alvaro Obregon,19.360709999816777,-99.20275056119036,3424.0
11335.0,Las Aguilas 1Ra Seccion,Alvaro Obregon,True,Las Aguilas 1Ra Seccion — Alvaro Obregon,19.35658499979806,-99.21562016988291,3524.0
11336.0,Las Aguilas Ampliacion 2O. Parque,Alvaro Obregon,True,Las Aguilas Ampliacion 2O. Parque — Alvaro Obregon,19.358014999642705,-99.21988053209088,728.0
11106.0,Las Americas,Alvaro Obregon,True,Las Americas — Alvaro Obregon,19.40050499990599,-99.20504122365675,39.0
11182.0,Las Golondrinas,Alvaro Obregon,True,Las Golondrinas — Alvaro Obregon,19.380290000283452,-99.21150395141431,1897.0
11183.0,Las Golondrinas 1Ra Secc,Alvaro Obregon,True,Las Golondrinas 1Ra Secc — Alvaro Obregon,19.3768799999622,-99.21637779156059,4297.0
11184.0,Las Golondrinas 2Da Secc,Alvaro Obregon,True,Las Golondrinas 2Da Secc — Alvaro Obregon,19.374765000004913,-99.22120699194903,3559.0
11100.0,Las Palmas,Alvaro Obregon,True,Las Palmas — Alvaro Obregon,19.399400000209994,-99.21138996926871,1521.0
11173.0,Liberacion Proletaria,Alvaro Obregon,True,Liberacion Proletaria — Alvaro Obregon,19.381555000163303,-99.22974166679955,1193.0
11101.0,Liberales De 1857,Alvaro Obregon,True,Liberales De 1857 — Alvaro Obregon,19.394200000080104,-99.21305876512906,5751.0
11265.0,Llano Redondo,Alvaro Obregon,True,Llano Redondo — Alvaro Obregon,19.356125000168788,-99.24448262194326,3291.0
11342.0,Loma Bonita,Alvaro Obregon,True,Loma Bonita — Alvaro Obregon,19.354075000061385,-99.21075041759723,102.0
11358.0,Lomas De Axomiatla,Alvaro Obregon,True,Lomas De Axomiatla — Alvaro Obregon,19.342465000209756,-99.2516290519354,1046.0
11190.0,Lomas De Becerra Granada,Alvaro Obregon,True,Lomas De Becerra Granada — Alvaro Obregon,19.384539999771334,-99.21658337168392,9127.0
11185.0,Lomas De Capula,Alvaro Obregon,True,Lomas De Capula — Alvaro Obregon,19.37963500020524,-99.21609003224759,6683.0
11365.0,Lomas De Chamontoya,Alvaro Obregon,True,Lomas De Chamontoya — Alvaro Obregon,19.3185799999672,-99.26816492135367,4540.0
11327.0,Lomas De Guadalupe,Alvaro Obregon,True,Lomas De Guadalupe — Alvaro Obregon,19.34264499996695,-99.24370379312799,1187.0
11368.0,Lomas De La Hera,Alvaro Obregon,True,Lomas De La Hera — Alvaro Obregon,19.321945000011908,-99.26164787510484,14206.0
11331.0,Lomas De Las Aguilas,Alvaro Obregon,True,Lomas De Las Aguilas — Alvaro Obregon,19.346139999711397,-99.23743223405225,2627.0
11350.0,Lomas De Los Angeles Tetelpan,Alvaro Obregon,True,Lomas De Los Angeles Tetelpan — Alvaro Obregon,19.34453999967141,-99.21344086950683,5874.0
11370.0,Lomas De Los Cedros,Alvaro Obregon,True,Lomas De Los Cedros — Alvaro Obregon,19.32527500024122,-99.25755213243262,4365.0
11162.0,Lomas De Nuevo Mexico,Alvaro Obregon,True,Lomas De Nuevo Mexico — Alvaro Obregon,19.382475000321165,-99.23432806392051,2106.0
11239.0,Lomas De Plateros,Alvaro Obregon,True,Lomas De Plateros — Alvaro Obregon,19.368189999868775,-99.19858972166652,16870.0
11304.0,Lomas De Puerta Grande,Alvaro Obregon,True,Lomas De Puerta Grande — Alvaro Obregon,19.35725999989924,-99.23383239461958,765.0
11352.0,Lomas De San Angel Inn,Alvaro Obregon,True,Lomas De San Angel Inn — Alvaro Obregon,19.344774999716634,-99.20634276796031,1921.0
11140.0,Lomas De Santa Fe,Alvaro Obregon,True,Lomas De Santa Fe — Alvaro Obregon,19.386244999707145,-99.23995073255624,620.0
11089.0,Lomas De Santo Domingo,Alvaro Obregon,True,Lomas De Santo Domingo — Alvaro Obregon,19.394694999974433,-99.20163437527644,1295.0
11297.0,Lomas De Tarango,Alvaro Obregon,True,Lomas De Tarango — Alvaro Obregon,19.363545000151788,-99.21519083329981,6949.0
11288.0,Lomas De Tarango Reacomodo,Alvaro Obregon,True,Lomas De Tarango Reacomodo — Alvaro Obregon,19.35027500019126,-99.25128741141202,548.0
11369.0,Lomas Del Capulin,Alvaro Obregon,True,Lomas Del Capulin — Alvaro Obregon,19.30698449988492,-99.2732108508238,1249.0
11086.0,Loreto,Alvaro Obregon,True,Loreto — Alvaro Obregon,19.34041999988324,-99.19426689919233,372.0
11082.0,Loreto Y Campamento,Alvaro Obregon,True,Loreto Y Campamento — Alvaro Obregon,19.33705499983853,-99.19418697181027,900.0
11066.0,Los Alpes,Alvaro Obregon,True,Los Alpes — Alvaro Obregon,19.36009000000368,-99.19347197902403,3200.0
11249.0,Los Cedros,Alvaro Obregon,True,Los Cedros — Alvaro Obregon,19.36591999995821,-99.24046393012611,1795.0
11156.0,Los Gamitos,Alvaro Obregon,True,Los Gamitos — Alvaro Obregon,19.379300000045134,-99.23864922557658,852.0
11299.0,Los Juristas,Alvaro Obregon,True,Los Juristas — Alvaro Obregon,19.3557050001358,-99.23434099284418,1510.0
11163.0,Margarita Maza De Juarez,Alvaro Obregon,True,Margarita Maza De Juarez — Alvaro Obregon,19.381519999898245,-99.23952799992108,561.0
11124.0,Maria G De Garcia Ruiz,Alvaro Obregon,True,Maria G De Garcia Ruiz — Alvaro Obregon,19.38785999998916,-99.21215922147243,3075.0
