titulo,titular,uso,volumen_m3_anio,volumen_hm3_anio,volumen_punto_m3_anio,volumen_punto_hm3_anio,fecha_titulo,latitud,longitud,id_colonia,colonia,alcaldia,en_poniente,label,en_bbox_piloto
13DFE100084/26FMDA11,"ACEITES Y JABONES, S.A. DE C.V.",INDUSTRIAL,12399.0,0.012399,12399.0,0.012399,1995-03-09,19.473888888888887,-99.10583333333332,11977.0,Santa Coleta,Gustavo A. Madero,False,Santa Coleta — Gustavo A. Madero,False
13DFE100134/26FMDA11,COLGATE PALMOLIVE S.A. DE C.V.,INDUSTRIAL,274626.0,0.274626,91542.0,0.091542,1995-11-06,19.45,-99.20833333333334,12505.0,Panteon Frances,Miguel Hidalgo,True,Panteon Frances — Miguel Hidalgo,True
13DFE100134/26FMDA11,COLGATE PALMOLIVE S.A. DE C.V.,INDUSTRIAL,289080.0,0.28908,96360.0,0.09636,1995-11-06,19.450277777777774,-99.20833333333334,12505.0,Panteon Frances,Miguel Hidalgo,True,Panteon Frances — Miguel Hidalgo,True
13DFE100134/26FMDA11,COLGATE PALMOLIVE S.A. DE C.V.,INDUSTRIAL,330000.0,0.33,110000.0,0.11,1995-11-06,19.45,-99.20861111111113,12505.0,Panteon Frances,Miguel Hidalgo,True,Panteon Frances — Miguel Hidalgo,True
13DFE101106/26EMDA11,INSTITUTO MEXICANO DEL SEGURO SOCIAL,SERVICIOS,400000.0,0.4,400000.0,0.4,2009-04-13,19.309722222222224,-99.12833333333332,11722.0,Los Girasoles Iii,Coyoacan,False,Los Girasoles Iii — Coyoacan,False
13DFE101181/26EMDA12,"INMUEBLES GENERAL, S.A DE C.V.",SERVICIOS,287000.0,0.287,287000.0,0.287,2012-03-22,19.442222222222224,-99.20472222222224,12517.0,Ampl Granada,Miguel Hidalgo,True,Ampl Granada — Miguel Hidalgo,True
13DFE100171/26FMDA12,"PROCTER & GAMBLE, MANUFACTURA S. DE R.L. DE C.V.",INDUSTRIAL,30000.0,0.03,30000.0,0.03,1995-11-15,19.475555555555555,-99.10833333333332,11977.0,Santa Coleta,Gustavo A. Madero,False,Santa Coleta — Gustavo A. Madero,False
13DFE101084/26FMDA13,"BAYER DE MÉXICO, S.A. DE C.V.",INDUSTRIAL,40000.0,0.04,40000.0,0.04,2013-04-30,19.44083333333333,-99.20166666666668,12516.0,Granada,Miguel Hidalgo,True,Granada — Miguel Hidalgo,True
13DFE100693/26FMGR01,"LEVADURA AZTECA, S. A. DE C. V.",INDUSTRIAL,203800.0,0.2038,67933.33333333333,0.06793333333333333,1997-06-14,19.440277777777776,-99.20138888888889,12516.0,Granada,Miguel Hidalgo,True,Granada — Miguel Hidalgo,True
13DFE100693/26FMGR01,"LEVADURA AZTECA, S. A. DE C. V.",INDUSTRIAL,213800.0,0.2138,71266.66666666667,0.07126666666666667,1997-06-14,19.440277777777776,-99.20111111111112,12516.0,Granada,Miguel Hidalgo,True,Granada — Miguel Hidalgo,True
13DFE100693/26FMGR01,"LEVADURA AZTECA, S. A. DE C. V.",INDUSTRIAL,164800.0,0.1648,54933.333333333336,0.054933333333333334,1997-06-14,19.440555555555555,-99.20166666666668,12516.0,Granada,Miguel Hidalgo,True,Granada — Miguel Hidalgo,True
13DFE100727/26EMGR00,I. M. S. S. CENTRO MEDICO NACIONAL LA RAZA(CENTRAL DE SERVICIOS),SERVICIOS,3500.0,0.0035,3500.0,0.0035,2000-08-02,19.46472222222222,-99.14444444444445,11492.0,La Raza,Azcapotzalco,False,La Raza — Azcapotzalco,False
13DFE101037/26FMOC07,"LEVADURA AZTECA, S. A. DE C.V.",INDUSTRIAL,15000.0,0.015,7500.0,0.0075,2007-06-11,19.45608333333333,-99.1412777777778,11833.0,San Simon Tolnahuac,Cuauhtemoc,False,San Simon Tolnahuac — Cuauhtemoc,False
13DFE101037/26FMOC07,"LEVADURA AZTECA, S. A. DE C.V.",INDUSTRIAL,15000.0,0.015,7500.0,0.0075,2007-06-11,19.455305555555555,-99.14161111111112,11832.0,Unidad Hab Nonoalco Tlatelolco,Cuauhtemoc,False,Unidad Hab Nonoalco Tlatelolco — Cuauhtemoc,False
13DFE100638/26EPDA14,"ASOCIACION FRANCO MEXICANA SUIZA Y BELGA DE BENEFICIENCIA, I. A. P./PANTEON FRANCES",SERVICIOS,411.5,0.0004115,411.5,0.0004115,1998-01-20,19.40694444444444,-99.15305555555555,11820.0,Doctores,Cuauhtemoc,False,Doctores — Cuauhtemoc,False
13DFE100547/26FMDA11,"PROCTER & GAMBLE MANUFACTURA, S. DE R.L. DE C.V.",INDUSTRIAL,33467.0,0.033467,16733.5,0.0167335,1996-05-06,19.475555555555555,-99.10833333333332,11977.0,Santa Coleta,Gustavo A. Madero,False,Santa Coleta — Gustavo A. Madero,False
13DFE100547/26FMDA11,"PROCTER & GAMBLE MANUFACTURA, S. DE R.L. DE C.V.",INDUSTRIAL,350000.0,0.35,175000.0,0.175,1996-05-06,19.47583333333333,-99.11055555555556,11977.0,Santa Coleta,Gustavo A. Madero,False,Santa Coleta — Gustavo A. Madero,False
13DFE100591/26EMOC07,"INMUEBLES E INVERSIONES, S. A.",SERVICIOS,411.0,0.000411,411.0,0.000411,1997-06-03,19.34722222222222,-99.20138888888889,11075.0,Altavista,Alvaro Obregon,True,Altavista — Alvaro Obregon,True
13DFE100599/26EMGR06,"UNIVERSIDAD TECNOLOGICA DE MEXICO, S. C.",SERVICIOS,22487.0,0.022487,22487.0,0.022487,1996-06-20,19.35555555555556,-99.1175,12334.0,Granjas Esmeralda,Iztapalapa,False,Granjas Esmeralda — Iztapalapa,False
5DFE100003/26FMGR94,MANUEL MUÑOS MUÑOS /BAÑOS RIVIERA,INDUSTRIAL,37000.0,0.037,18500.0,0.0185,1994-06-23,19.39527777777778,-99.13666666666668,11519.0,Moderna,Benito Juarez,False,Moderna — Benito Juarez,False
5DFE100003/26FMGR94,MANUEL MUÑOS MUÑOS /BAÑOS RIVIERA,INDUSTRIAL,97200.0,0.0972,48600.0,0.0486,1994-06-23,19.37444444444445,-99.18722222222225,11546.0,Mixcoac,Benito Juarez,False,Mixcoac — Benito Juarez,False
5DFE100636/26EMGR96,MANUEL SIEIRO CASTRO/BAÑOS CHOPO,SERVICIOS,1126.0,0.001126,1126.0,0.001126,1997-02-07,19.448611111111116,-99.1527777777778,11813.0,Santa Maria La Ribera,Cuauhtemoc,False,Santa Maria La Ribera — Cuauhtemoc,False
13DFE100717/26EMGR98,MARIA DE LA PAZ GARCIA POSADA,SERVICIOS,2800.0,0.0028,2800.0,0.0028,1998-08-25,19.45722222222222,-99.12472222222222,11807.0,Valle Gomez,Cuauhtemoc,False,Valle Gomez — Cuauhtemoc,False
13DFE100730/26EMGR98,JUAN XOLALPA JIMENEZ,SERVICIOS,64260.0,0.06426,64260.0,0.06426,1998-12-23,19.45,-99.11388888888888,12937.0,2Do Tramo 20 De Noviembre,Venustiano Carranza,False,2Do Tramo 20 De Noviembre — Venustiano Carranza,False
13DFE100770/26FMGR99,"PLUS GRUPO INMOBILIARIO, S. A.DE C. V.",INDUSTRIAL,145000.0,0.145,145000.0,0.145,1999-08-30,19.47277777777777,-99.18944444444443,11391.0,Angel Zimbron,Azcapotzalco,False,Angel Zimbron — Azcapotzalco,False
5DFE100133/26FMGR95,"EL DUERO, S.A. DE C.V.",INDUSTRIAL,12528.0,0.012528,12528.0,0.012528,1995-09-07,19.4375,-99.20555555555556,12519.0,Los Morales Secc Palmas,Miguel Hidalgo,True,Los Morales Secc Palmas — Miguel Hidalgo,True
5DFE100578/26FMGR96,"INMOBILIARIA INDUSTRIMEX, S. A. DE C.V.",INDUSTRIAL,9102.0,0.009102,9102.0,0.009102,1996-04-23,19.40361111111111,-99.07666666666668,12116.0,Agricola Oriental,Iztacalco,False,Agricola Oriental — Iztacalco,False
5DFE100657/26EMGR96,SECRETARIA DE COMUNICACIONES Y TRANSPORTES,SERVICIOS,3000.0,0.003,3000.0,0.003,1996-10-24,19.39638888888889,-99.14583333333334,11513.0,Alamos,Benito Juarez,False,Alamos — Benito Juarez,False
13DFE100042/26EMDA09,"CLUB CAMPESTRE DE LA CIUDAD DE MEXICO, S. A. DE C. V.",SERVICIOS,22880.0,0.02288,11440.0,0.01144,1995-05-31,19.346944444444443,-99.14333333333336,11569.0,Country Club,Coyoacan,False,Country Club — Coyoacan,False
13DFE100042/26EMDA09,"CLUB CAMPESTRE DE LA CIUDAD DE MEXICO, S. A. DE C. V.",SERVICIOS,22900.0,0.0229,11450.0,0.01145,1995-05-31,19.346666666666664,-99.1438888888889,11569.0,Country Club,Coyoacan,False,Country Club — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,630720.0,0.63072,1157.2844036697247,0.0011572844036697248,1996-06-28,19.3025,-99.17194444444443,11686.0,Santa Ursula,Coyoacan,False,Santa Ursula — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1608336.0,1.608336,2951.075229357798,0.002951075229357798,1996-06-28,19.279,-99.14152777777778,12874.0,Colinas Del Bosque,Tlalpan,False,Colinas Del Bosque — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1040688.0,1.040688,1909.5192660550458,0.0019095192660550458,1996-06-28,19.296472222222224,-99.19522222222224,12691.0,Villa Charra Del Pedregal,Tlalpan,False,Villa Charra Del Pedregal — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,536112.0,0.536112,983.6917431192661,0.000983691743119266,1996-06-28,19.29427777777778,-99.19547222222222,12745.0,Bosque De Tlalpan,Tlalpan,False,Bosque De Tlalpan — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,756864.0,0.756864,1388.7412844036696,0.0013887412844036696,1996-06-28,19.305027777777777,-99.20636111111112,12732.0,Jardines En La MontaãA,Tlalpan,False,Jardines En La MontaãA — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1229904.0,1.229904,2256.7045871559635,0.0022567045871559636,1996-06-28,19.303166666666662,-99.23127777777778,12724.0,Fuentes Del Pedregal,Tlalpan,False,Fuentes Del Pedregal — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,504576.0,0.504576,925.8275229357798,0.0009258275229357798,1996-06-28,19.303583333333336,-99.17822222222225,11690.0,Conjunto Hab Pedregal De Carrasco,Coyoacan,False,Conjunto Hab Pedregal De Carrasco — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,2239056.0,2.239056,4108.359633027523,0.004108359633027523,1996-06-28,19.302611111111112,-99.1901388888889,11664.0,Ampl Insurgentes Cuicuilco,Coyoacan,False,Ampl Insurgentes Cuicuilco — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1702944.0,1.702944,3124.6678899082567,0.0031246678899082567,1996-06-28,19.30255555555556,-99.19336111111112,11663.0,Jardines Del Pedregal De San Angel,Coyoacan,False,Jardines Del Pedregal De San Angel — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1040688.0,1.040688,1909.5192660550458,0.0019095192660550458,1996-06-28,19.307166666666667,-99.21308333333332,11371.0,Jardines Del Pedregal,Alvaro Obregon,True,Jardines Del Pedregal — Alvaro Obregon,True
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1229904.0,1.229904,2256.7045871559635,0.0022567045871559636,1996-06-28,19.31230555555556,-99.16980555555556,11579.0,Ajusco,Coyoacan,False,Ajusco — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,946080.0,0.94608,1735.926605504587,0.001735926605504587,1996-06-28,19.330305555555555,-99.16277777777778,11629.0,Pedregal De Santo Domingo,Coyoacan,False,Pedregal De Santo Domingo — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1009152.0,1.009152,1851.6550458715597,0.0018516550458715596,1996-06-28,19.29077777777778,-99.16130555555556,12710.0,Belisario Dominguez Seccion Xvi,Tlalpan,False,Belisario Dominguez Seccion Xvi — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,536112.0,0.536112,983.6917431192661,0.000983691743119266,1996-06-28,19.27211111111111,-99.15941666666669,12882.0,Unid Hab Fovissste San Pedro Martir,Tlalpan,False,Unid Hab Fovissste San Pedro Martir — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,2775168.0,2.775168,5092.051376146789,0.005092051376146789,1996-06-28,19.296916666666668,-99.12505555555556,12758.0,Real Del Sur,Tlalpan,False,Real Del Sur — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,2239056.0,2.239056,4108.359633027523,0.004108359633027523,1996-06-28,19.29605555555556,-99.10805555555557,12774.0,Granjas Coapa,Tlalpan,False,Granjas Coapa — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,2239056.0,2.239056,4108.359633027523,0.004108359633027523,1996-06-28,19.30669444444445,-99.12405555555554,11724.0,Los Girasoles Ii,Coyoacan,False,Los Girasoles Ii — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,2112912.0,2.112912,3876.902752293578,0.003876902752293578,1996-06-28,19.31419444444445,-99.11972222222222,11701.0,Conj Hab Alianza Pop Revolucionaria04800,Coyoacan,False,Conj Hab Alianza Pop Revolucionaria04800 — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,567648.0,0.567648,1041.5559633027524,0.0010415559633027525,1996-06-28,19.281888888888886,-99.17433333333334,12846.0,Unidad Hab Res Insurgentes Sur,Tlalpan,False,Unidad Hab Res Insurgentes Sur — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,630720.0,0.63072,1157.2844036697247,0.0011572844036697248,1996-06-28,19.22127777777777,-99.11794444444445,13153.0,Santa Cruz De Guadalupe,Xochimilco,False,Santa Cruz De Guadalupe — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,378432.0,0.378432,694.3706422018348,0.0006943706422018348,1996-06-28,19.218444444444444,-99.1185,13154.0,San Juan De Los Lagos,Xochimilco,False,San Juan De Los Lagos — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,977616.0,0.977616,1793.7908256880735,0.0017937908256880734,1996-06-28,19.310305555555555,-99.222,12724.0,Fuentes Del Pedregal,Tlalpan,False,Fuentes Del Pedregal — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,946080.0,0.94608,1735.926605504587,0.001735926605504587,1996-06-28,19.30638888888889,-99.22361111111113,12724.0,Fuentes Del Pedregal,Tlalpan,False,Fuentes Del Pedregal — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1040688.0,1.040688,1909.5192660550458,0.0019095192660550458,1996-06-28,19.308111111111117,-99.21775,12723.0,Unidad Hab Pemex,Tlalpan,False,Unidad Hab Pemex — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,662256.0,0.662256,1215.1486238532111,0.0012151486238532112,1996-06-28,19.315527777777778,-99.22113888888887,12441.0,Heroes De Padierna,La Magdalena Contreras,True,Heroes De Padierna — La Magdalena Contreras,True
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,914544.0,0.914544,1678.062385321101,0.001678062385321101,1996-06-28,19.302222222222223,-99.21061111111112,12732.0,Jardines En La MontaãA,Tlalpan,False,Jardines En La MontaãA — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,662256.0,0.662256,1215.1486238532111,0.0012151486238532112,1996-06-28,19.30063888888889,-99.21925,12729.0,Emilio Portes Gil,Tlalpan,False,Emilio Portes Gil — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1450656.0,1.450656,2661.754128440367,0.002661754128440367,1996-06-28,19.308972222222224,-99.17141666666669,11690.0,Conjunto Hab Pedregal De Carrasco,Coyoacan,False,Conjunto Hab Pedregal De Carrasco — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,788400.0,0.7884,1446.605504587156,0.001446605504587156,1996-06-28,19.27133333333333,-99.1701388888889,12887.0,San Pedro Martir,Tlalpan,False,San Pedro Martir — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1261440.0,1.26144,2314.5688073394494,0.0023145688073394496,1996-06-28,19.34,-99.12388888888889,11578.0,Unidad Hab TaxqueãA,Coyoacan,False,Unidad Hab TaxqueãA — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1513728.0,1.513728,2777.4825688073392,0.0027774825688073393,1996-06-28,19.33838888888889,-99.18925,11626.0,Ciudad Universitaria,Coyoacan,False,Ciudad Universitaria — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,788400.0,0.7884,1446.605504587156,0.001446605504587156,1996-06-28,19.27213888888889,-99.17375,12848.0,Tlalcoligia,Tlalpan,False,Tlalcoligia — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1545264.0,1.545264,2835.3467889908256,0.0028353467889908257,1996-06-28,19.28383333333333,-99.16122222222222,12879.0,Fracc San Buenaventura,Tlalpan,False,Fracc San Buenaventura — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,914544.0,0.914544,1678.062385321101,0.001678062385321101,1996-06-28,19.281166666666667,-99.16308333333332,12878.0,Unidad Hab Issfam,Tlalpan,False,Unidad Hab Issfam — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1513728.0,1.513728,2777.4825688073392,0.0027774825688073393,1996-06-28,19.32488888888889,-99.15994444444443,11579.0,Ajusco,Coyoacan,False,Ajusco — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,2144448.0,2.144448,3934.7669724770644,0.003934766972477064,1996-06-28,19.294722222222223,-99.10111111111112,13040.0,Parque Ecologico De Xochimilco,Xochimilco,False,Parque Ecologico De Xochimilco — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,2302128.0,2.302128,4224.088073394495,0.004224088073394495,1996-06-28,19.28516666666667,-99.14686111111112,12808.0,Guadalupe,Tlalpan,False,Guadalupe — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1860624.0,1.860624,3413.9889908256882,0.003413988990825688,1996-06-28,19.288027777777778,-99.1493888888889,12809.0,Arenal De Guadalupe,Tlalpan,False,Arenal De Guadalupe — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,2554416.0,2.554416,4687.001834862385,0.0046870018348623855,1996-06-28,19.29188888888889,-99.1526388888889,12795.0,San Lorenzo Huipulco,Tlalpan,False,San Lorenzo Huipulco — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,756864.0,0.756864,1388.7412844036696,0.0013887412844036696,1996-06-28,19.296277777777775,-99.15586111111112,12702.0,Toriello Guerra,Tlalpan,False,Toriello Guerra — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1766016.0,1.766016,3240.3963302752295,0.0032403963302752295,1996-06-28,19.24416666666667,-99.00219444444444,12657.0,San Agustin,Tlahuac,False,San Agustin — Tlahuac,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,2207520.0,2.20752,4050.4954128440368,0.004050495412844037,1996-06-28,19.30125,-99.1,13040.0,Parque Ecologico De Xochimilco,Xochimilco,False,Parque Ecologico De Xochimilco — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1860624.0,1.860624,3413.9889908256882,0.003413988990825688,1996-06-28,19.31225,-99.09694444444445,13040.0,Parque Ecologico De Xochimilco,Xochimilco,False,Parque Ecologico De Xochimilco — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1421280.0,1.42128,2607.853211009174,0.0026078532110091744,1996-06-28,19.28405555555556,-99.14491666666667,12808.0,Guadalupe,Tlalpan,False,Guadalupe — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,3090528.0,3.090528,5670.693577981651,0.005670693577981651,1996-06-28,19.247972222222224,-99.00525,12663.0,Zona Rustica,Tlahuac,False,Zona Rustica — Tlahuac,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,2239056.0,2.239056,4108.359633027523,0.004108359633027523,1996-06-28,19.248944444444444,-99.00755555555556,13139.0,Santa Maria De Los Olivos,Tlahuac,False,Santa Maria De Los Olivos — Tlahuac,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,2081376.0,2.081376,3819.0385321100916,0.0038190385321100915,1996-06-28,19.285861111111117,-99.12402777777775,12816.0,Residencial Villa Coapa Super Manzana 4,Tlalpan,False,Residencial Villa Coapa Super Manzana 4 — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,2333664.0,2.333664,4281.952293577981,0.004281952293577982,1996-06-28,19.250833333333333,-99.01308333333331,13135.0,Cristo Rey,Xochimilco,False,Cristo Rey — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,788400.0,0.7884,1446.605504587156,0.001446605504587156,1996-06-28,19.252111111111116,-99.01736111111111,13133.0,San Felipe De Jesus,Xochimilco,False,San Felipe De Jesus — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1292976.0,1.292976,2372.433027522936,0.002372433027522936,1996-06-28,19.29266666666667,-99.148,12795.0,San Lorenzo Huipulco,Tlalpan,False,San Lorenzo Huipulco — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,599184.0,0.599184,1099.4201834862386,0.0010994201834862386,1996-06-28,19.29583333333333,-99.14647222222224,12795.0,San Lorenzo Huipulco,Tlalpan,False,San Lorenzo Huipulco — Tlalpan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1229904.0,1.229904,2256.7045871559635,0.0022567045871559636,1996-06-28,19.301944444444445,-99.14516666666668,11735.0,Viejo Ejido Santa Ursula Coapa,Coyoacan,False,Viejo Ejido Santa Ursula Coapa — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1261440.0,1.26144,2314.5688073394494,0.0023145688073394496,1996-06-28,19.299277777777775,-99.15744444444444,11695.0,Cantil Del Pedregal,Coyoacan,False,Cantil Del Pedregal — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,725328.0,0.725328,1330.8770642201835,0.0013308770642201835,1996-06-28,19.30138888888889,-99.16202777777778,11698.0,El Caracol,Coyoacan,False,El Caracol — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1639872.0,1.639872,3008.9394495412844,0.0030089394495412844,1996-06-28,19.308611111111112,-99.165,11697.0,Modulo Social Iman,Coyoacan,False,Modulo Social Iman — Coyoacan,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1009152.0,1.009152,1851.6550458715597,0.0018516550458715596,1996-06-28,19.301666666666662,-99.09027777777776,13040.0,Parque Ecologico De Xochimilco,Xochimilco,False,Parque Ecologico De Xochimilco — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,2207520.0,2.20752,4050.4954128440368,0.004050495412844037,1996-06-28,19.285111111111117,-99.06919444444443,12403.0,Cooperativa Allapetlalli,Iztapalapa,False,Cooperativa Allapetlalli — Iztapalapa,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1419120.0,1.41912,2603.8899082568805,0.0026038899082568806,1996-06-28,19.29694444444445,-99.08111111111111,13039.0,La Cienega Chica,Xochimilco,False,La Cienega Chica — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,2396736.0,2.396736,4397.680733944954,0.0043976807339449545,1996-06-28,19.300444444444445,-99.08391666666668,13039.0,La Cienega Chica,Xochimilco,False,La Cienega Chica — Xochimilco,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1734480.0,1.73448,3182.532110091743,0.003182532110091743,1996-06-28,19.30611111111111,-99.0886111111111,12385.0,Triangulo De Las Agujas,Iztapalapa,False,Triangulo De Las Agujas — Iztapalapa,False
13DFE100309/26HMGC18,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,PÚBLICO URBANO,1576800.0,1.5768,2893.211009174312,0.002893211009174312,1996-06-28,19.30888888888889,-99.09086111111112,12385.0,Triangulo De Las Agujas,Iztapalapa,False,Triangulo De Las Agujas — Iztapalapa,False
